"Name";"global_id";"Razdel";"Prazdel";"Kod";"Nomdescr";"Idx";
"Распиловка и строгание древесины; пропитка древесины";"273132580";"D";"DD";"20.1";"";"569";
"Животноводство";"273132582";"A";"AA";"01.2";"";"57";
"Распиловка и строгание древесины; пропитка древесины";"273132583";"D";"DD";"20.10";"Эта группировка включает:^ - сушку древесины^ - распиловку,  строгание и другие виды механической обработки древесины, в том  числе профилирование пиломатериалов по кромке или по пласти^ -  производство деревянных железнодорожных шпал и другой продукции  шпалопиления^ - производство ненаборных деревянных покрытий для  пола^ - производство древесной шерсти, древесной муки, щепы и  стружки^ - пропитку и химическую обработку древесины  консервантами или другими  веществами^ Эта группировка не  включает:^ - заготовку леса, производство деловой древесины, см.  02.01.1^ - производство гонта, дранки, деревянных плинтусов,  наличников и аналогичных  фигурных профилированных изделий, см.  20.30.1^ - производство листов для клееной фанеры толщиной 6мм и  менее, см. 20.20.21";"570";
"Производство пиломатериалов, кроме профилированных, толщиной более 6 мм; производство непропитанных железнодорожных и трамвайных шпал из древесины";"273132585";"D";"DD";"20.10.1";"";"574";
"Производство пиломатериалов, профилированных по кромке или по пласти;  производство древесной шерсти, древесной муки; производство технологической  щепы или стружки";"273132587";"D";"DD";"20.10.2";"";"575";
"Производство древесины, пропитанной или обработанной консервантами  или другими веществами";"273132589";"D";"DD";"20.10.3";"";"576";
"Производство биотоплива (топливные гранулы и брикеты) из отходов деревопереработки";"273132591";"D";"DD";"20.10.4";"";"577";
"Предоставление услуг по пропитке древесины";"273132593";"D";"DD";"20.10.9";"";"578";
"Производство шпона, фанеры, плит, панелей";"273132595";"D";"DD";"20.2";"";"579";
"Разведение крупного рогатого скота";"273132596";"A";"AA";"01.21";"Эта группировка включает:^ - разведение мясного и молочного  крупного рогатого скота^ - разведение племенного крупного  рогатого скота^ - производство сырого коровьего молока и сырого  молока прочего крупного рогатого  скота^ - производство бычьей  спермы^ Эта группировка не включает:^ - переработку коровьего  молока за пределами фермы, см. 15.51";"58";
"Производство шпона, фанеры, плит, панелей";"273132598";"D";"DD";"20.20";"";"580";
"Производство клееной фанеры, щитов, древесных плит и панелей";"273132600";"D";"DD";"20.20.1";"Эта группировка включает:^- производство клееной фанеры^- производство фанерных плит^- производство древесно-стружечных плит^- производство древесно-волокнистых плит^Эта группировка не включает:^- производство ячеистых деревянных панелей, используемых, в основном, для производства перегородок и дверей, см. 20.30.1";"581";
"Производство клееной фанеры";"273132601";"D";"DD";"20.20.11";"";"583";
"Производство древесно-стружечных плит";"273132603";"D";"DD";"20.20.12";"";"584";
"Производство древесно-волокнистых плит";"273132605";"D";"DD";"20.20.13";"";"585";
"Производство клееных щитов";"273132607";"D";"DD";"20.20.14";"";"586";
"Производство прочих древесных плит, щитов и панелей";"273132609";"D";"DD";"20.20.19";"";"587";
"Производство шпона, листов для клееной фанеры и модифицированной  древесины";"273132611";"D";"DD";"20.20.2";"";"588";
"Производство шпона и листов для клееной фанеры";"273132612";"D";"DD";"20.20.21";"";"589";
"Производство модифицированной древесины";"273132614";"D";"DD";"20.20.22";"";"590";
"Производство деревянных строительных конструкций, включая сборные  деревянные строения, и столярных изделий";"273132616";"D";"DD";"20.3";"";"591";
"Производство деревянных строительных конструкций, включая сборные  деревянные строения, и столярных изделий";"273132618";"D";"DD";"20.30";"";"592";
"Производство деревянных строительных конструкций и столярных изделий";"273132620";"D";"DD";"20.30.1";"Эта группировка включает:^ - производство деревянных изделий,  предназначенных для использования, в  основном, в строительстве:^  . балок, стропил, несущих элементов покрытий^ . дверей, окон,  ставней и рам для них^ . лестниц, перил^ . деревянных фигурных  профилированных изделий (плинтусов, наличников и т.п.);  дранки и  гонта; опалубки для бетонных строительных работ^ . паркетных  досок, блоков для покрытия пола и т.п., набранных в панели  (щитового  паркета)^ . ячеистых деревянных панелей, используемых,  в основном, для производства  перегородок и дверей^ Эта  группировка не включает:^ - производство ненаборных деревянных  покрытий для пола и профилированных  пиломатериалов, см. 20.10";"593";
"Производство сборных деревянных строений";"273132622";"D";"DD";"20.30.2";"";"596";
"Производство деревянной тары";"273132624";"D";"DD";"20.4";"";"597";
"Производство деревянной тары";"273132625";"D";"DD";"20.40";"Эта группировка включает:^ - производство деревянных упаковочных  ящиков, коробок, решетчатой тары,  барабанов и аналогичной  деревянной тары и ее частей^ - производство деревянных поддонов,  стеллажей и прочих деревянных грузовых  платформ^ - производство  деревянных бочек, чанов, кадок и других бондарных изделий и их  частей^ - производство деревянных кабельных барабанов^ Эта  группировка не включает:^ - производство чемоданов, см. 19.20^ -  производство корзин из материалов для плетения, см.20.52^ -  производство тары, специально спроектированной и приспособленной  для  перевозки одним или несколькими видами транспорта  (деревянных контейнеров),  см. 34.20";"598";
"Разведение овец, коз, лошадей, ослов, мулов и лошаков";"273132627";"A";"AA";"01.22";"";"60";
"Производство прочих изделий из дерева и пробки, соломки и материалов для  плетения";"273132629";"D";"DD";"20.5";"";"601";
"Производство прочих изделий из дерева";"273132631";"D";"DD";"20.51";"Эта группировка не включает:^ - производство чемоданов, см.  19.20^ - производство деревянной обуви, см. 19.30^ - производство  светильников и осветительной арматуры, см. 31.50^ - производство  корпусов часов, см. 33.50.2^ - производство мебели, см.36.1^ -  производство деревянных игрушек, см. 36.50^ - производство  бижутерии, см. 36.61^ - производство метел и щеток, см. 36.62^ -  производство тростей и ручек для зонтов, см. 36.63.3^ -  производство спичек, см. 36.63.6";"602";
"Производство деревянных инструментов, корпусов и рукояток  инструментов, рукояток щеток и метелок, обувных колодок и растяжек для обуви";"273132633";"D";"DD";"20.51.1";"";"604";
"Производство деревянных столовых и кухонных принадлежностей";"273132635";"D";"DD";"20.51.2";"";"605";
"Производство деревянных статуэток и украшений из дерева, мозаики и  инкрустированного дерева, шкатулок, футляров для ювелирных изделий или  ножей";"273132636";"D";"DD";"20.51.3";"";"606";
"Производство деревянных рам для картин, фотографий, зеркал или аналогичных предметов и прочих изделий из дерева";"273132638";"D";"DD";"20.51.4";"";"607";
"Производство изделий из пробки, соломки и материалов для плетения";"273132640";"D";"DD";"20.52";"Эта группировка включает:^ - обработку натуральной пробки, в том  числе производство измельченной,  гранулированной  (агломерированной) и молотой пробки^ - производство изделий из  натуральной пробки^ - производство изделий из агломерированной  пробки^ - производство изделий из соломки и прочих материалов^  для плетения: матов, циновок, ширм и т.п.^ - производство корзин,  коробов, сумок и других плетеных изделий^ Эта группировка не  включает:^ - производство матов или циновок из текстильных  материалов, см. 17.51^ - производство головных уборов из соломки,  см. 18.24.4^ - производство обуви из материалов для плетения, см.  19.30^ - производство транспортных средств и кузовов из  материалов для плетения, см. 34,  35^ - производство плетеноймебели, см. 36.1";"608";
"Разведение овец и коз";"273132643";"A";"AA";"01.22.1";"Эта группировка включает:^ - разведение овец и коз^ - разведение  племенных овец и коз^ - производство сырого овечьего и козьего  молока^ - производство сырой (немытой) шерсти и пуха^ -  производство спермы баранов и козлов^ Эта группировка не  включает:^ - переработку козьего молока за пределами фермы, см.  15.51^ - предоставление услуг по стрижке овец, см. 01.42";"61";
"Подраздел DE ЦЕЛЛЮЛОЗНО-БУМАЖНОЕ ПРОИЗВОДСТВО;  ИЗДАТЕЛЬСКАЯ И ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ";"273132645";"D";"DE";"";"";"612";
"Производство целлюлозы, древесной массы, бумаги, картона и изделий из них";"273132647";"D";"DE";"21";"";"613";
"Производство целлюлозы, древесной массы, бумаги и картона";"273132649";"D";"DE";"21.1";"";"614";
"Производство целлюлозы и древесной массы";"273132652";"D";"DE";"21.11";"";"615";
"Производство целлюлозы";"273132654";"D";"DE";"21.11.1";"";"616";
"Производство древесной массы";"273132655";"D";"DE";"21.11.2";"";"617";
"Производство других волокнистых полуфабрикатов";"273132657";"D";"DE";"21.11.3";"";"618";
"Производство бумаги и картона";"273132658";"D";"DE";"21.12";"Эта группировка включает:^ - производство бумаги и картона,  предназначенных для дальнейшей промышленной  обработки^ -  производство газетной бумаги и прочей типографской и писчей  бумаги^ - производство бумаги и картона с покрытием и пропиткой^  - производство крепированной бумаги и основы для гофрированной  бумаги^ - производство медицинского алигнина и бумажного полотна  из целлюлозных  волокон^ Эта группировка не включает:^ -  производство гофрированных бумаги и картона, см. 21.21^ -  производство изделий из бумаги, см. 21.22, 21.23, 21.24, 21.25^ -  производство кровельных материалов с основой из бумаги и картона,  пропитанных  или с двух сторон покрытых слоем асфальта, битума  или аналогичным материалом,  см. 26.82.2";"619";
"Производство бумаги";"273132659";"D";"DE";"21.12.1";"";"622";
"Производство картона";"273132661";"D";"DE";"21.12.2";"";"623";
"Производство изделий из бумаги и картона";"273132663";"D";"DE";"21.2";"";"624";
"Производство гофрированного картона, бумажной и картонной тары";"273132665";"D";"DE";"21.21";"Эта группировка включает:^- производство папок из картона и аналогичных канцелярских изделий^- производство гофрированных бумаги и картона^- производство тары из гофрированных бумаги и картона^- производство складной картонной тары^- производство тары из негофрированного картона^- производство прочей бумажной и картонной тары^- производство бумажных мешков и пакетов^Эта группировка не включает:^- изготовление конвертов и простых почтовых открыток, см. 21.23^- производство формованных или прессованных изделий из бумажной массы (например, упаковок для яиц), см.21.25";"625";
"Производство бумажных изделий хозяйственно-бытового и санитарно- гигиенического назначения";"273132666";"D";"DE";"21.22";"Эта группировка включает:^ - производство изделий хозяйственного  назначения и для личной гигиены из бумаги  и медицинского  алигнина: косметических салфеток, носовых платков, полотенец,  салфеток для сервировки стола, туалетной бумаги, гигиеническихсалфеток и  тампонов, детских пеленок и подгузников^ -  производство стаканчиков, тарелок, подносов и аналогичных изделий  из бумаги  или картона^ Эта группировка не включает:^ -  производство изделий из бумаги или целлюлозы в формах и упаковках  для  розничной торговли, пропитанных или покрытых  фармацевтическими веществами,  см. 24.42.2^ - производство  изделий из бумаги или целлюлозы в формах и упаковках для  розничной торговли, пропитанных или покрытых косметическими  средствами,  дезинфицирующими средствами, мылом, спиртовыми  лаками, кремами или  подобными препаратами, см. 24.51, 24.52";"628";
"Разведение лошадей, ослов, мулов и лошаков";"273132668";"A";"AA";"01.22.2";"Эта группировка включает:^ - разведение лошадей, ослов, мулов и  лошаков^ - разведение племенных лошадей и ослов^ - производство  сырого кобыльего молока^ - производство спермы жеребцов и ослов^  Эта группировка не включает:^ - производство щипаной шерсти, см.  15.11.2^ - переработку кобыльего молока за пределами фермы, см.  15.51^ - деятельность конюшен для содержания скаковых и беговых  лошадей и школ  верховой езды, см. 92.62";"63";
"Производство писчебумажных изделий";"273132669";"D";"DE";"21.23";"Эта группировка включает:^- производство типографской и писчей бумаги, готовой для использования^- производство бумаги для распечатки данных на компьютере (ЭВМ)^- производство самокопировальной бумаги, готовой для использования^- производство ротаторной и копировальной бумаги, готовой для использования^- производство гуммированной и клейкой бумаги, готовой для использования^- производство конвертов и простых почтовых открыток^- производство коробок, мешков и аналогичных изделий для хранения корреспонденции, а также почтовых наборов, содержащих ассортимент писчебумажных принадлежностей^- производство школьных тетрадей^Эта группировка не включает:^- производство разнообразных деловых бланков, полистно проложенных копировальных наборов, блокнотов для писем и памятных записок, журналов учета, альбомов, записных книжек, конвертов и почтовых карточек с погашенными или непогашенными марками, печатных или иллюстрированных почтовых карточек, поздравительных открыток, см. 22.15, 22.22";"632";
"Производство обоев";"273132671";"D";"DE";"21.24";"";"636";
"Производство прочих изделий из бумаги и картона";"273132673";"D";"DE";"21.25";"Эта группировка включает:^- производство покрытий для пола на основе бумаги или картона^- производство этикеток^- производство фильтровальных бумаги и картона, фильтровальных блоков, плит и пластин из бумажной массы^- производство бумажных и картонных бобин, катушек, шпулек и т.п.^- производство формованных картонных упаковок для яиц и прочих изделий^- производство бумажных и картонных карт для использования в жаккардовых машинах^Эта группировка не включает:^- производство бумаги и картона, не разрезанных по формату, см. 21.12^- производство игральных карт, см. 36.50^- производство игр и игрушек из бумаги и картона, см. 36.50";"637";
"Издательская и полиграфическая деятельность, тиражирование записанных носителей информации";"273132675";"D";"DE";"22";"В основном, хозяйствующие субъекты, которые известны как издатели, выпускают издательскую продукцию, на которую они обычно приобретают авторское право. Эта продукция может быть в одной или нескольких формах, включая традиционную печатную форму, звукозапись, компакт-диски, или интерактивную публикацию. Издатели могут публиковать произведения, созданные вне издательства, на которые они приобретают авторские права, и/или произведения, созданные в издательстве.^Издательская деятельность включает производство печатной продукции, такой как газеты и другие периодические издания, книги, бланки, поздравительные открытки и прочие печатные материалы, и поддерживается такой деятельностью, как переплетное дело, изготовление печатных форм, подготовка иллюстраций. Поддерживающая деятельность включает как неотъемлемую часть полиграфическое производство и продукция этой деятельности (печатная форма, переплетенная книга или компьютерный диск или файл) - это составная часть печатного производства, обеспечивающая его функционирование.^Используемые в печатном производстве процессы включают различные способы переноса изображения с печатной формы или компьютерного файла на различные носители, такие как бумага, пластмасса, металл, текстильные изделия илидерево. Наиболее известный из этих способов - перенос изображения с печатной формы на соответствующий носитель. Быстро развивающиеся новые технологии используют компьютеры для непосредственного управления процессом печати для создания изображения, атакже новое оборудование для электростатической печати и прочие типы оборудования (цифровая и бесконтактная печать). Несмотря на то, что печатание и издание часто выполняются одним и тем же хозяйствующим субъектом (например при издании газет), случаев, когда эти различные виды деятельности выполняются одним и тем же хозяйствующим субъектом, становится все меньше.^Эта группировка включает издание газет, журналов, прочей периодики и книг.^Эта группировка не включает издание программных средств, см. 72.21, и интерактивную публикацию, не связанную с другой издательской деятельностью, см.72.40.";"640";
"Издательская деятельность";"273132677";"D";"DE";"22.1";"";"649";
"Разведение свиней";"273132678";"A";"AA";"01.23";"";"65";
"Издание книг";"273132680";"D";"DE";"22.11";"";"650";
"Издание книг, брошюр, буклетов и аналогичных публикаций, в том числе  для слепых";"273132682";"D";"DE";"22.11.1";"";"651";
"Издание карт и атласов, в том числе для слепых";"273132683";"D";"DE";"22.11.2";"";"652";
"Издание газет";"273132686";"D";"DE";"22.12";"";"653";
"Издание журналов и периодических публикаций";"273132687";"D";"DE";"22.13";"";"654";
"Издание звукозаписей";"273132689";"D";"DE";"22.14";"Эта группировка включает:^- издание музыкальных и других звукозаписей на грампластинках, компакт-дисках, цифровых видеодисках и магнитных лентах^- издание нот, в том числе для слепых^Эта группировка не включает:^- производство магнитных носителей с записью программ, см. 72.20";"655";
"Издание музыкальных и других звукозаписей на грампластинках, компакт-дисках, видеодисках и магнитных лентах";"273132690";"D";"DE";"22.14.1";"";"657";
"Издание нот, в том числе для слепых";"273132692";"D";"DE";"22.14.2";"";"658";
"Прочие виды издательской деятельности";"273132694";"D";"DE";"22.15";"Эта группировка включает:^ - издание фотографий; эстампов;  плакатов; календарей всех видов;  иллюстрированных,  поздравительных почтовых открыток; художественных  репродукций;  переводных картинок и прочих печатных материалов^ Эта группировка  не включает:^ - производство записных книжек, блокнотов,  ежедневников, см. 22.22";"659";
"Разведение сельскохозяйственной птицы";"273132696";"A";"AA";"01.24";"Эта группировка включает:^ - разведение сельскохозяйственной  птицы (индеек, уток, кур, гусей, цесарок) на  мясо, племенной  птицы и молодняка^ - производство куриных яиц и яиц прочей  сельскохозяйственной птицы^ Эта группировка не включает:^ -  разведение прочей птицы, см. 01.25.9^ - производство пера и пуха,  см. 15.12.2";"66";
"Полиграфическая деятельность и предоставление услуг в этой области";"273132698";"D";"DE";"22.2";"";"661";
"Печатание газет";"273132700";"D";"DE";"22.21";"";"662";
"Полиграфическая деятельность, не включенная в другие группировки";"273132702";"D";"DE";"22.22";"Эта группировка включает:^- печатание журналов и других периодических изданий, книг и брошюр, нот, глобусов, карт (включая рельефные карты), атласов, плакатов, рекламных каталогов, проспектов и других рекламных изданий, почтовых, гербовых и акцизныхмарок, документов на право собственности, чеков и других ценных бумаг, журналов учета, альбомов, записных книжек, школьных тетрадей, блокнотов, ежедневников, еженедельников, бланков и другой коммерческой печатной продукции, личных бланков и других печатных материалов, изготовленных высокой печатью, офсетной печатью, глубокой печатью, флексографской печатью, трафаретной печатью, а также с применением других печатных машин, множительных машин, печатающих устройств компьютеров (ЭВМ), машин для тиснения, фото- и термокопировальных аппаратов^Эта группировка не включает:^- печатание этикеток, см. 21.25, издательскую деятельность, см. 22.1";"663";
"Брошюровочно-переплетная деятельность";"273132704";"D";"DE";"22.23";"Эта группировка включает:^- переплет отпечатанных листов в книги, брошюры, журналы, каталоги и аналогичную издательскую продукцию путем фальцовки, подбора тетрадей, сшивания, склеивания, подборки и комплектования блоков из тетрадей, бесшовно-клеевогоскрепления, обрезки, тиснения золотом и т.д.";"667";
"Подготовка к печати";"273132706";"D";"DE";"22.24";"Эта группировка включает:^- набор, фотонабор, ввод данных, включая сканирование и оптическое распознавание символов, электронную верстку^- подготовку текста, деятельность настольных издательских систем и прочую деятельность по подготовке оригинала для печати^- подготовку цифровых данных, например их актуализацию, отбор, формирование цифровых данных^- компьютерное оформление, компьютерное производство, автоматизированный вывод данных^- изготовление печатных форм, включая изготовление иллюстрацийи клише (для высокой и офсетной печати)^- изготовление и обтравливание цилиндров для глубокой печати^- фоторепродуцирование прямо на печатную форму (в том числе на фотополимерные печатные формы)^- изготовление печатных форм или штампов для тиснения или высокой печати^- художественные работы, в том числе на литографском камне, и изготовление клише с гравюры на дереве";"669";
"Дополнительная деятельность, связанная с печатанием";"273132709";"D";"DE";"22.25";"Эта группировка включает:^- производство репрографической продукции^- производство средств оформления печатной продукции, например, фольги для покрытия переплетов и других элементов оформления^- оформление печатной продукции, например, отделка фольгой для тиснения переплетов и прочих элементов печатной продукции^- художественное оформление печатной продукции, например, изготовление эскизов, макетов издания и т.д.^- прочую оформительскую деятельность, такую как тампопечать, изготовление форм длябрайлевской печати, перфорирование и сверление, рельефное тиснение, лакирование и ламинирование, вкладывание и вклеивание, фальцовка и т.д.";"673";
"Копирование записанных носителей информации";"273132711";"D";"DE";"22.3";"";"676";
"Копирование звукозаписей";"273132713";"D";"DE";"22.31";"Эта группировка включает:^- копирование на грампластинки, компакт-диски (CD) и цифровые видеодиски (DVD) музыкальных и других звукозаписей с оригинальной матрицы (мастер-копии)^Эта группировка не включает:^- копирование на магнитные носители книг, газет, журналов и аналогичной печатной продукции, см. 22.1";"677";
"Копирование видеозаписей";"273132715";"D";"DE";"22.32";"";"679";
"Разведение прочих животных";"273132716";"A";"AA";"01.25";"";"68";
"Копирование машинных носителей информации";"273132718";"D";"DE";"22.33";"";"680";
"Подраздел DF ПРОИЗВОДСТВО КОКСА, НЕФТЕПРОДУКТОВ И ЯДЕРНЫХ  МАТЕРИАЛОВ";"273132720";"D";"DF";"";"";"681";
"Производство кокса, нефтепродуктов и ядерных материалов";"273132721";"D";"DF";"23";"Эта группировка включает деятельность, связанную с переработкой сырой нефти и угля для получения готовых к использованию продуктов, а также включает производство ядерных материалов^Это обрабатывающие производства энергетического сектора, основой которого является раздел С ""Добыча полезных ископаемых"" и который также распространяется на раздел Е ""Производство и распределение электроэнергии, газа и воды""^Основным технологическим процессом является нефтепереработка, в ходе которой происходит разделение сырой нефти на компоненты при помощи таких методов, как крекинг и перегонка.^Эта группировка включает только производство газов низкой чистоты (менее 95 % для этана, этилена и бутана, менее 90 % для пропана (пропилена), бутена (бутилена) и бутадиена)^Эта группировка распространяется на производство за собственный счет определенных продуктов (например кокса, бутана, пропана, бензина, керосина, топочного мазута, ядерного топлива и т.п.), а также на оказание производственных услуг (например осуществление за вознаграждение или на договорной основе нефтепереработки, обработки ядерных отходов)^Эта группировка не включает:^- добычу природного газа (метана, этана, бутана или пропана), см. 11.10^- производство промышленных газов, см. 24.11^- производство этана, этилена, бутана, пропана, бутена и бутадиена высокой чистоты, см. 24.14^- производство искусственного горючего газа, используемого для газоснабжения, кроме нефтяных газов (например каменноугольного газа, сланцевого газа, генераторного газа и аналогичных искусственных горючих газов), а также производство газообразного топлива с определенной удельной теплотой сгорания из горючего газа различного типа (как природного, так и искусственного), см. 40.21";"682";
"Производство кокса";"273132723";"D";"DF";"23.1";"";"689";
"Разведение пчел";"273132725";"A";"AA";"01.25.1";"";"69";
"Производство кокса";"273132726";"D";"DF";"23.10";"Эта группировка включает:^- производство кокса и полукокса из каменного угля, лигнита или торфа^- производство каменноугольной и лигнитовой смол^- производство коксового газа^Эта группировка не включает:^- обогащение каменного угля, см. 10.10.21^- обогащение лигнита, см. 10.20.21^- производство нефтяного кокса, см. 23.20^- производство пека и пекового кокса, см. 24.14.2^- обработка коксового газа для его распределения по трубопроводным сетям, см. 40.21";"690";
"Производство нефтепродуктов";"273132729";"D";"DF";"23.2";"";"692";
"Производство нефтепродуктов";"273132731";"D";"DF";"23.20";"Эта группировка включает:^ - производство моторного топлива:  бензина, керосина и т.п.^ - производство топлива: легкого  дистиллятного топлива, среднего дистиллятного  топлива и тяжелого  дистиллятного топлива (дизельного, мазута), газов (этана,  пропана, бутана и т.п.)^ - производство смазочных масел и  консистентных смазок из нефти (включая остатки  ее перегонки) и  из отработанного масла^ - производство продуктов для  нефтехимичской промышленности и для  производства дорожных  покрытий^ - производство различных продуктов: уайт-спирита,  вазелина, парафина, нефтяного  кокса и т.п.^ Эта группировка не  включает:^ - получение метана, этана, бутана и пропана на месте  добычи, см. 11.10.2^ - производство смазочных материалов в виде  готовых смесей, содержащих в  качестве базовых компонентов менее  70% по массе нефтяных масел или масел,  полученных из  битуминозных минералов, см. 24.66.3";"693";
"Производство ядерных материалов";"273132733";"D";"DF";"23.3";"";"697";
"Производство ядерных материалов";"273132735";"D";"DF";"23.30";"Эта группировка включает:^- производство обогащенного и обедненного урана, плутония, тория и их соединений^- производство тепловыделяющих элементов для ядерных реакторов^- производство тепловыделяющих сборок для ядерных реакторов^- производство радиоактивных элементов для промышленных и медицинских целей^- регенерацию ядерного топлива и обработку радиоактивных отходов^- хранение ядерных материалов, радиоактивных веществ и радиоактивных отходов в специализированных хранилищах^Эта группировка не включает:^- добычу и обогащение урановых и ториевых руд, см. 12.00^- производство желтого кека (концентрата урана), см. 12.00^- обработка и удаление радиоактивных отходов (главным образом медицинского происхождения), которые подвержены радиоактивномураспаду в течение периода временного хранения и могут быть пригодны для обработки и удаления в соответствии с Федеральными нормами и правилами в области ядерной и радиационной безопасности, см. 90.02^- обработка и удаление радиоактивных отходов (главным образом медицинского происхождения), которые подвержены радиоактивному распаду в течение периода временного хранения, после которого перестают подпадать под действие Федеральных норм и правил в области ядерной и радиационной безопасности, см. 90.02";"698";
